-1249852061	microsoft outlook	http://autodiscover.sophos.com:80/
-1279294674	zendesk-support	http://support.home-sandbox.sophos.com/
-1279294674	zendesk-support	http://support.home.sophos.com/
-1279294674	zendesk-support	http://support.home.sophos.com:80/
-1279294674	zendesk-support	https://support.home-sandbox.sophos.com/
-1279294674	zendesk-support	https://support.home.sophos.com/
-1279294674	zendesk-support	https://support.home.sophos.com:443/
-1807411396	skype	http://americasdrucwebrp01.sophos.com:80/
-1807411396	skype	http://americasucwebrp01.sophos.com:80/
-1807411396	skype	http://apacucwebrp01.sophos.com:80/
-1807411396	skype	http://dialin.sophos.com:80/
-1807411396	skype	http://emeaucwebrp01.sophos.com:80/
-1807411396	skype	http://meet.sophos.com:80/
-1807411396	skype	https://americasdrucwebrp01.sophos.com:443/
-1807411396	skype	https://americasucwebrp01.sophos.com:443/
-1807411396	skype	https://apacucwebrp01.sophos.com:443/
-1807411396	skype	https://dialin.sophos.com:443/
-1807411396	skype	https://emeaucwebrp01.sophos.com:443/
-1807411396	skype	https://meet.sophos.com:443/
0	zero byte favicon	http://app.go.sophos.com:80/
0	zero byte favicon	http://confirmation.sophos.com:80/
0	zero byte favicon	http://get.sophos.com:80/
0	zero byte favicon	http://go.sophos.com:80/
0	zero byte favicon	http://lp.sophos.com:80/
0	zero byte favicon	http://renewals.sophos.com:80/
0	zero byte favicon	https://app.go.sophos.com:443/
0	zero byte favicon	https://confirmation.sophos.com:443/
0	zero byte favicon	https://get.sophos.com:443/
0	zero byte favicon	https://go.sophos.com:443/
0	zero byte favicon	https://hello.sophos.com/
0	zero byte favicon	https://hello.sophos.com:443/
0	zero byte favicon	https://lp.sophos.com:443/
0	zero byte favicon	https://pma-test.sophos.com/
0	zero byte favicon	https://pma-test.sophos.com:443/
0	zero byte favicon	https://pma.sophos.com/
0	zero byte favicon	https://pma.sophos.com:443/
0	zero byte favicon	https://renewals.sophos.com:443/
0	zero byte favicon	https://saasleads.sophos.com/
0	zero byte favicon	https://saasleads.sophos.com:443/
0	zero byte favicon	https://ssp.feedback.sophos.com:443/
116323821	springboot	https://1jwqo068-cloudhub-eu-west-1.qa.hydra.sophos.com:443/
116323821	springboot	https://fd22kmf9-cloudhub-eu-west-1.dev.hydra.sophos.com/
116323821	springboot	https://fd22kmf9-cloudhub-eu-west-1.dev.hydra.sophos.com:443/
116323821	springboot	https://informatica-adapter-cloudhub-eu-west-1.dev.hydra.sophos.com/
116323821	springboot	https://informatica-adapter-cloudhub-eu-west-1.dev.hydra.sophos.com:443/
116323821	springboot	https://informatica-adapter-cloudhub-eu-west-1.qa.hydra.sophos.com:443/
1274734426	blankwhite	http://ai.sophos.com/
1274734426	blankwhite	http://ai.sophos.com:80/
1274734426	blankwhite	http://blogs.sophos.com/
1274734426	blankwhite	http://blogs.sophos.com:80/
1274734426	blankwhite	http://dev.staysafe.sophos.com/
1274734426	blankwhite	http://dev.staysafe.sophos.com:80/
1274734426	blankwhite	http://nakedsecurity.sophos.com/
1274734426	blankwhite	http://nakedsecurity.sophos.com:80/
1274734426	blankwhite	http://news.sophos.com/
1274734426	blankwhite	http://news.sophos.com:80/
1274734426	blankwhite	http://partnernews.sophos.com/
1274734426	blankwhite	http://partnernews.sophos.com:80/
1274734426	blankwhite	http://phish-nginx-one.dev.hydra.sophos.com/
1274734426	blankwhite	http://phish-nginx-one.dev.hydra.sophos.com:80/
1274734426	blankwhite	http://phish-nginx-one.qa.hydra.sophos.com:80/
1274734426	blankwhite	http://phish-nginx-two.dev.hydra.sophos.com:80/
1274734426	blankwhite	http://phish-nginx-two.qa.hydra.sophos.com:80/
1274734426	blankwhite	http://staysafe.sophos.com/
1274734426	blankwhite	http://staysafe.sophos.com:80/
